,model,task,step,example_id,ade,fde
3380,vanilla,1,1100,80,0.09756018590304531,0.19188915493042738
3381,vanilla,1,1100,81,0.12974095916395478,0.194225631559738
3382,vanilla,1,1100,82,0.45262528595155355,0.6981423026989528
3383,vanilla,1,1100,83,0.07539855217556211,0.11436874587993309
3384,vanilla,1,1100,84,0.10747821582749845,0.5006394152849032
3385,vanilla,1,1100,85,0.20445773382213167,0.360838344331298
3386,vanilla,1,1100,86,0.11600856894392869,0.5156571474147313
3387,vanilla,1,1100,87,0.10170508979648779,0.1587359638954416
3388,vanilla,1,1100,88,0.12165970829924026,0.2364709750905365
3389,vanilla,1,1100,89,0.18766255682843633,0.38893546218877206
3390,vanilla,1,1100,90,0.14626031936539854,0.760966258845706
3391,vanilla,1,1100,91,0.27275546986503,0.5947335964993653
3392,vanilla,1,1100,92,0.09997556064228165,0.20776064733563168
3393,vanilla,1,1100,93,0.1565002320180999,0.3490799953311388
3394,vanilla,1,1100,94,0.30903633257062746,0.6446779747692042
3395,vanilla,1,1100,95,0.08216116993999809,0.16096085094546753
3396,vanilla,1,1100,96,0.055704452436155,0.07951571428374535
3397,vanilla,1,1100,97,0.05112820984137805,0.0511978268062521
3398,vanilla,1,1100,98,0.12046858892097646,0.32058530637327215
3399,vanilla,1,1100,99,0.06767106563001159,0.03468985345516883
3400,vanilla,4,1150,0,0.09875195672950857,0.2577794350522311
3401,vanilla,4,1150,1,0.1354748514822217,0.32685237094912567
3402,vanilla,4,1150,2,0.06298810148967188,0.16029272180202536
3403,vanilla,4,1150,3,0.4391752348563593,1.6614269079983341
3404,vanilla,4,1150,4,0.02747133786356938,0.16102871869544966
3405,vanilla,4,1150,5,1.1829107935367034,2.989723248445416
3406,vanilla,4,1150,6,0.09297796361391748,0.22789936413230294
3407,vanilla,4,1150,7,0.06548561690861775,0.1893151745178859
3408,vanilla,4,1150,8,0.04182509145805953,0.13961954874026053
3409,vanilla,4,1150,9,0.029884788252772233,0.09687541579056158
3410,vanilla,4,1150,10,0.014526548629037968,0.01103880362188567
3411,vanilla,4,1150,11,0.10124713911821252,0.18930200865739344
3412,vanilla,4,1150,12,0.05970880626305046,0.1630956130078939
3413,vanilla,4,1150,13,0.047823045642533715,0.13535637838498615
3414,vanilla,4,1150,14,0.52643478204454,1.2513429698934668
3415,vanilla,4,1150,15,0.05061346477851741,0.16391974631039893
3416,vanilla,4,1150,16,0.0549045374064623,0.16094536452215638
3417,vanilla,4,1150,17,0.21125627167838348,0.4764253095400092
3418,vanilla,4,1150,18,0.020884696007799422,0.04877631233526106
3419,vanilla,4,1150,19,0.04270467871762184,0.1310945803892748
3420,vanilla,4,1150,20,0.08274604531302145,0.17901021818445184
3421,vanilla,4,1150,21,0.08217278209053873,0.2824957295321736
3422,vanilla,4,1150,22,0.020739985380464027,0.05011686258295106
3423,vanilla,4,1150,23,0.12881236129679674,0.29323814847930657
3424,vanilla,4,1150,24,0.04983848215827959,0.13698255903163464
3425,vanilla,4,1150,25,0.058260876313435545,0.15200268961475288
3426,vanilla,4,1150,26,0.058752431997098724,0.15846365953746264
3427,vanilla,4,1150,27,0.043244852183433186,0.04577349784155228
3428,vanilla,4,1150,28,0.07861930823083019,0.17162610880620155
3429,vanilla,4,1150,29,0.08699504281182241,0.4252379022580293
3430,vanilla,4,1150,30,0.1433871026031072,0.21699870890175751
3431,vanilla,4,1150,31,0.09277918455888286,0.20597557249343645
3432,vanilla,4,1150,32,0.07148961533110322,0.17279887938936409
3433,vanilla,4,1150,33,0.16680317112343304,0.4504533812906205
3434,vanilla,4,1150,34,0.049586645355026986,0.1285532935493928
3435,vanilla,4,1150,35,0.0650325563541255,0.15699527822386872
3436,vanilla,4,1150,36,1.6328625867739486,3.506319596083128
3437,vanilla,4,1150,37,0.05227023458219895,0.14759223564359628
3438,vanilla,4,1150,38,0.05009795857113395,0.13075770626521974
3439,vanilla,4,1150,39,1.0481272974480307,2.4265307904432056
3440,vanilla,4,1150,40,0.0357672607199568,0.09979010712871919
3441,vanilla,4,1150,41,0.07473631724893072,0.19521872024767062
3442,vanilla,4,1150,42,0.04222049567113763,0.11596795839209466
3443,vanilla,4,1150,43,0.05408921628325021,0.1540048282864315
3444,vanilla,4,1150,44,0.06428085457253728,0.20263604004369198
3445,vanilla,4,1150,45,0.19018653855036405,1.0191817514173567
3446,vanilla,4,1150,46,0.07885147792879761,0.18263339485320784
3447,vanilla,4,1150,47,0.06783728908117484,0.12537241082709494
3448,vanilla,4,1150,48,0.05527223540938528,0.14587158724193727
3449,vanilla,4,1150,49,0.049864317705289006,0.14030659694563527
3450,vanilla,4,1150,50,0.05279159689720893,0.12914944923475344
3451,vanilla,4,1150,51,0.028884191438559324,0.06987140504589055
3452,vanilla,4,1150,52,0.09496025205646251,0.2668904135202883
3453,vanilla,4,1150,53,0.17757886389898261,0.49121479273045293
3454,vanilla,4,1150,54,0.0714880642896829,0.2649956670569806
3455,vanilla,4,1150,55,0.4744194387548807,1.7059058406147334
3456,vanilla,4,1150,56,0.06175658814443951,0.15454251073170477
3457,vanilla,4,1150,57,1.753400887558787,3.5089779502687564
3458,vanilla,4,1150,58,0.022127273632812815,0.060707650556831624
3459,vanilla,4,1150,59,0.7643305550219669,1.5371732864635903
3460,vanilla,4,1150,60,0.02996160194555255,0.07824333529135712
3461,vanilla,4,1150,61,0.8787462525453414,2.1611224094778003
3462,vanilla,4,1150,62,0.3853950255478857,0.4825247650378307
3463,vanilla,4,1150,63,0.0560732379842164,0.14150704795088176
3464,vanilla,4,1150,64,0.24937175243168444,0.5367233398337519
3465,vanilla,4,1150,65,0.09133829479596134,0.16374244558423595
3466,vanilla,4,1150,66,0.11197377329599774,0.5440249503622386
3467,vanilla,4,1150,67,0.09087705367320968,0.1610760282647338
3468,vanilla,4,1150,68,0.01935902933924715,0.03973045370864661
3469,vanilla,4,1150,69,0.04358113355035523,0.0868724477642744
3470,vanilla,4,1150,70,0.051000450952015844,0.13685309938102963
3471,vanilla,4,1150,71,0.3347145885683272,0.3172785299383039
3472,vanilla,4,1150,72,0.2482324721683455,0.3881803072977794
3473,vanilla,4,1150,73,0.051720591796017415,0.11413914434999359
3474,vanilla,4,1150,74,0.3051388287182219,0.41202355028904697
3475,vanilla,4,1150,75,0.011469031156639255,0.018419776022686733
3476,vanilla,4,1150,76,0.04133305221744583,0.12479680105811207
3477,vanilla,4,1150,77,0.052974757444637637,0.14890523131386574
3478,vanilla,4,1150,78,0.1705597317598551,0.558665915380204
3479,vanilla,4,1150,79,0.137349495846366,0.29975252856389845
3480,vanilla,4,1150,80,0.07474981363827383,0.1977934048944901
3481,vanilla,4,1150,81,0.1320317197770349,0.4152737981922645
3482,vanilla,4,1150,82,0.0923346712435401,0.2274965982955727
3483,vanilla,4,1150,83,0.07761143818990042,0.19365651626365296
3484,vanilla,4,1150,84,0.04939091147601318,0.12347414900049193
3485,vanilla,4,1150,85,0.07270378669842088,0.1818688528297791
3486,vanilla,4,1150,86,0.036393201926855245,0.12108806408538338
3487,vanilla,4,1150,87,0.02683645872673449,0.043655451206997146
3488,vanilla,4,1150,88,0.05679201779810652,0.15089343840698283
3489,vanilla,4,1150,89,0.12662038469995465,0.2941689100721225
3490,vanilla,4,1150,90,0.05921058000539081,0.1695556694833892
3491,vanilla,4,1150,91,0.061554130602260136,0.15840162139529648
3492,vanilla,4,1150,92,0.035993437677550415,0.11416793311891703
3493,vanilla,4,1150,93,0.03578959708070502,0.08008543319369103
3494,vanilla,4,1150,94,0.16781212775236717,0.3619841889346806
3495,vanilla,4,1150,95,0.11367238533405691,0.2643703442985692
3496,vanilla,4,1150,96,0.07317062329294818,0.1876456132623043
