,Scene,Time,PedestrianId,X,Y,Yaw,Vx,Vy
0,0,0.0,6,9.303398315201859,6.790612959549974,2.9766645112569554,-1.451037921298102,0.24151076711935954
1,0,0.0,7,11.932329405001507,7.523845572667789,-0.0036165032227836406,1.2812545207203174,-0.004633681082821837
2,0,0.0,8,18.868537853672176,6.493170325271986,3.1343016876047645,-1.122766862738491,0.008186199124099711
3,0,0.0,9,6.037129149703187,6.987171540267516,-0.3485031015180998,0.2892720500410093,-0.10510209484734148
4,0,0.0,10,23.9509565838374,6.998971898085957,-3.120063477874828,-0.3870882887908289,-0.008334979364661087
5,0,50.0,6,9.246100027464658,6.800823528145112,2.965243533314769,-1.4324571934300758,0.2552642148784163
6,0,50.0,7,11.983507492719221,7.523710785997823,-0.0026336735814793165,1.279452192942849,-0.0033696667491960237
7,0,50.0,8,18.823675339148764,6.493447675055001,3.1354105161683465,-1.1215628630854648,0.006933744575355713
8,0,50.0,9,6.050421587914166,6.982233894069602,-0.3556659009373538,0.33231095527450555,-0.12344115494781376
9,0,50.0,10,23.9330889019664,6.998584958358017,-3.1199401935966735,-0.4466920467751044,-0.009673493198497016
10,0,100.0,6,9.133487229957463,6.822736645377106,2.9443328515811116,-1.3999430178429573,0.27979093741359784
11,0,100.0,7,12.085635575566592,7.523606734132515,-0.0004571649981202207,1.275627933656207,-0.0005831724149298059
12,0,100.0,8,18.734117098214018,6.493838634715012,3.1378577366567977,-1.1187402953786303,0.0041784213228231015
13,0,100.0,9,6.081688038407076,6.970351251591313,-0.36507921245412944,0.4094591797813569,-0.1565005568159984
14,0,100.0,10,23.890970814436432,6.9976709476491035,-3.119895059188128,-0.5515647444081583,-0.011969506281857998
15,0,150.0,6,9.133487229957463,6.822736645377106,2.9443328515811116,-1.3999430178429573,0.27979093741359784
16,0,150.0,7,12.085635575566592,7.523606734132515,-0.0004571649981202207,1.275627933656207,-0.0005831724149298059
17,0,150.0,8,18.734117098214018,6.493838634715012,3.1378577366567977,-1.1187402953786303,0.0041784213228231015
18,0,150.0,9,6.081688038407076,6.970351251591313,-0.36507921245412944,0.4094591797813569,-0.1565005568159984
19,0,150.0,10,23.890970814436432,6.9976709476491035,-3.119895059188128,-0.5515647444081583,-0.011969506281857998
20,0,200.0,6,9.078037438792073,6.834356704662222,2.935021887572039,-1.3862447791347747,0.2905014821278536
21,0,200.0,7,12.136580421701044,7.5236439732383635,0.0007309689063900829,1.2736211533612802,0.000930977646222725
22,0,200.0,8,18.68943107268997,6.49394618521238,3.1391858544941766,-1.1171506381011456,0.002688762434210027
23,0,200.0,9,6.099468447729125,6.963499999062981,-0.3677926495812621,0.4445102330512121,-0.1712813132083086
24,0,200.0,10,23.8670674879213,6.9971528961342635,-3.119923263717216,-0.5975831628782468,-0.012951287871048937
25,0,250.0,7,12.288913666396327,7.524148134993334,0.004659139428840586,1.2673134569412643,0.005904632521727288
26,0,250.0,8,18.555792329576672,6.493886013418138,-3.1396554896273954,-1.1118269334629949,-0.0021537936835469692
27,0,250.0,9,6.161379166467662,6.9407165514476326,-0.3220647297578691,0.5607178534040665,-0.18710169184737474
28,0,250.0,10,23.785784465097965,6.9953998521318415,-3.1200866969679417,-0.7138624832912944,-0.015354663425452369
29,0,300.0,7,12.339519291918108,7.524455770808418,0.006079009134699735,1.2651406380444934,0.007690895377067998
30,0,300.0,8,18.51139621718674,6.49373129602434,-3.1381077364474934,-1.1099028097483363,-0.0038679348449570093
31,0,300.0,9,6.1857132365228615,6.933628601369161,-0.2834348157639727,0.608351751379954,-0.1771987519617172
32,0,300.0,10,23.75593248232376,6.994759704302052,-3.120151876707104,-0.7462995693550956,-0.016003695744718466
33,0,350.0,7,12.39003711041277,7.524837104537772,0.0075483568988006485,1.2629454623665683,0.0095333432339021
34,0,350.0,8,18.46707943140899,6.493506517915184,-3.136520621158893,-1.107919644443808,-0.005619452728881274
35,0,350.0,9,6.211814888660508,6.926917019926665,-0.2516802203665948,0.6525413034411791,-0.1677895360624524
36,0,350.0,10,23.724892944853917,6.994096148864952,-3.12021816093067,-0.7759884367462426,-0.016588885927476482
37,0,400.0,7,12.44046653290732,7.5252941837896135,0.009063493600987193,1.2607355623637344,0.01142698129603667
38,0,400.0,8,18.42284392725589,6.493210430544254,-3.1348993207280915,-1.1058876038274166,-0.007402184273247619
39,0,400.0,9,6.239557301729406,6.9205634980532995,-0.22513584323426186,0.6935603267224472,-0.15883804683415498
40,0,400.0,10,23.692767038490157,6.993411489779133,-3.120284135972238,-0.803147659094004,-0.017116477145507562
41,0,450.0,7,12.49080727424508,7.525828851052205,0.010620567222589241,1.2585185334440578,0.013366681564800557
42,0,450.0,8,18.378691265135625,6.492842027562205,-3.1332490017092343,-1.1038165530067332,-0.009210074551181445
43,0,450.0,9,6.268823732634625,6.914551055310966,-0.2026190928335535,0.7316607726304669,-0.1503110685583222
44,0,450.0,10,23.659647901523968,6.992707805980812,-3.1203488016473453,-0.827978424154412,-0.017592094958003592
45,0,500.0,7,12.541059350677278,7.5264427383041586,0.0122155496860933,1.2563019108048885,0.015347181298805563
46,0,500.0,8,18.334622621978323,6.492400541823122,-3.1315748490842634,-1.1017160789325378,-0.011037143477080916
47,0,500.0,9,6.299506711974452,6.9088639374853065,-0.1832710533520271,0.7670744834956553,-0.14217794564150907
48,0,500.0,10,23.62562126523254,6.991986973363995,-3.1204114582393565,-0.8506659072859101,-0.018020815420422817
49,0,550.0,7,12.591223076451232,7.527137261468987,0.013844243028127664,1.2540931443488623,0.017363079120677468
50,0,550.0,8,18.290638801871555,6.49188544386019,-3.1298821100298717,-1.099595502669052,-0.01287744907331557
51,0,550.0,9,6.331507304175005,6.903487522240981,-0.1664552795074328,0.8000148050138611,-0.134410381108103
52,0,550.0,10,23.59076604377382,6.9912506842273245,-3.120471579313155,-0.8713805364679895,-0.018407228416784684
53,0,600.0,7,12.64129905931971,7.527913614612872,0.01550226070956501,1.2518995717119379,0.019408828597131868
54,0,600.0,8,18.24674024658084,6.491296441926769,-3.12817611499502,-1.097463882267972,-0.014725048335512502
55,0,600.0,9,6.364734426839762,6.898408232115783,-0.15169148532759785,0.8306780666188984,-0.12698225312991845
56,0,600.0,10,23.555154877472248,6.990500464392375,-3.1205287842488616,-0.8902791575392744,-0.018755495873719087
57,0,650.0,7,12.74119165972675,7.529715440417595,0.01888775758437555,1.2475866209047906,0.023566915784771176
58,0,650.0,8,18.1591989508239,6.4898967593962,-3.124746399382304,-1.0932023865414977,-0.018418106614173063
59,0,650.0,9,6.43453949216324,6.8890914659270015,-0.1269266060352369,0.8858816921921729,-0.11304970687465815
60,0,650.0,10,23.481926865044013,6.988963591621742,-3.1206332711064,-0.9231942031888524,-0.019352414555728302
61,0,700.0,7,12.840747637260232,7.531853085282629,0.02233291639855037,1.243418354101542,0.02777377751238542
62,0,700.0,8,18.07199544516716,6.488204019012327,-3.1213316655530745,-1.0889984135832116,-0.022067202588323998
63,0,700.0,9,6.508327730384541,6.880823012869879,-0.1068851415955528,0.9339646317873446,-0.10020883833481553
64,0,700.0,10,23.40641092344126,6.987385755980845,-3.1207228880357327,-0.950432888478168,-0.0198381906020654
65,0,750.0,7,12.89040382618193,7.5330482761026545,0.024064679415094315,1.2414047230424003,0.029879770500640238
66,0,750.0,8,18.028517946387442,6.487249649600427,-3.1196452988177192,-1.0869374694929834,-0.0238592352974871
67,0,750.0,9,6.546554977361675,6.877056961795673,-0.0982005661015836,0.9556811744283428,-0.09415127685515863
68,0,750.0,10,23.367922949423924,6.986583891973058,-3.120761522787164,-0.962199350433374,-0.020046600194688714
69,0,800.0,7,12.939981672528727,7.5343274222129715,0.025795036212790858,1.239446158669969,0.03197865275792552
70,0,800.0,8,17.985121405237933,6.486224825301618,-3.1179816959461406,-1.084913528737586,-0.025620607470212817
71,0,800.0,9,6.585595383856788,6.873524414256329,-0.09023865898943104,0.9760101623778086,-0.08831368848357317
72,0,800.0,10,23.32900854199111,6.9857744735494105,-3.1207956837084683,-0.972860185820318,-0.02023546059118286
73,0,850.0,7,12.989483602845025,7.535689962738101,0.02751804907837646,1.2375482579074444,0.034063513128235426
74,0,850.0,8,17.941803196282013,6.4851028587853055,-3.1156978678392866,-1.082955223898043,-0.028049162907841742
75,0,850.0,9,6.625398712276776,6.870245361849153,-0.08219575070847965,0.9950832104997,-0.08197631017940242
76,0,850.0,10,23.289708425614823,6.984958187733771,-3.1208250672024693,-0.9825029094070936,-0.020407145390968145
77,0,900.0,7,13.03891273447474,7.537134468899755,0.02921546592933118,1.2357282907428544,0.03611265404131582
78,0,900.0,8,17.898560928771133,6.483885836951384,-3.1134558189695296,-1.0810566877720515,-0.030425545848057775
79,0,900.0,9,6.665917794192729,6.867212448376268,-0.07471216936787678,1.0129770478988374,-0.07582283682217385
80,0,900.0,10,23.25006010552705,6.984135632284367,-3.1208493423605335,-0.9912080021943264,-0.020563886235095974
81,0,950.0,7,13.088272329295686,7.538659235059327,0.030881156900451644,1.233989870523684,0.03811915398932432
82,0,950.0,8,17.855392025437148,6.482576059787897,-3.111261202354442,-1.0792225833496254,-0.032744429087106536
83,0,950.0,9,6.707109175519426,6.864418900033487,-0.06771506520165621,1.0297845331674296,-0.06983870856947376
84,0,950.0,10,23.210098127971342,6.9833073188216686,-3.1208680801722832,-0.9990494388927551,-0.02070783656743601
85,0,1000.0,7,13.13756577374228,7.540262263310499,0.032508649403392216,1.2323361111648794,0.04007570627929823
86,0,1000.0,8,17.812293743960083,6.481176062295346,-3.1091202375360636,-1.077457036926591,-0.034999937313790565
87,0,1000.0,9,6.748932819290879,6.861858481271797,-0.06114310768326224,1.0455910942863147,-0.06401046904226132
88,0,1000.0,10,23.169854318856807,6.982473676536326,-3.1208808193533284,-1.0060952278632966,-0.02084105713356955
89,0,1050.0,7,13.186807342892502,7.541928497001388,0.033825042295039666,1.2310392287555303,0.04165584227223003
90,0,1050.0,8,17.769248142203217,6.479691458532707,-3.1071172301374013,-1.0761400439215596,-0.037115094065965325
91,0,1050.0,9,6.7913183904065635,6.8595135972689105,-0.05526635760391215,1.0596392778921426,-0.05862210007220719
92,0,1050.0,10,23.129339809890627,6.9816323315932465,-3.120829127549955,-1.0128627241545791,-0.021033623577013147
93,0,1100.0,7,13.236010236096568,7.543644091419319,0.03485363449436645,1.2300723301016008,0.04288986044826563
94,0,1100.0,8,17.72623857280566,6.4781274890791245,-3.1052453806951243,-1.0752392349390472,-0.03909923633957353
95,0,1100.0,9,6.834201142384725,6.8573680490229085,-0.049991207232973615,1.0720687994540057,-0.05363870615001812
96,0,1100.0,10,23.08856495335437,6.980780982772552,-3.1207164256275686,-1.0193714134063605,-0.021283720517341797
97,0,1150.0,7,13.285186694251356,7.5453962373711025,0.03561470385571019,1.2294114538697631,0.04380364879457408
98,0,1150.0,8,17.683249543848678,6.476489139613785,-3.1035002145491237,-1.0747257239245798,-0.04095873663346879
99,0,1150.0,9,6.877521470098263,6.855406926315053,-0.045239380184280364,1.0830081928384399,-0.0490280676963583
100,0,1150.0,10,23.04753938934418,6.9799173894321775,-3.1205456340579043,-1.025639100254658,-0.021589833509367124
101,0,1200.0,7,13.38350505860382,7.548963160482278,0.03640118627202266,1.2289239772024585,0.044754052393217385
102,0,1200.0,8,17.59727621607548,6.473008616428152,-3.1003827341979737,-1.0747595741963425,-0.04431584561185247
103,0,1200.0,9,6.965061634224356,6.851991520556831,-0.03705180937712688,1.0959284116757142,-0.040624720390692516
104,0,1200.0,10,22.96477150688641,6.978144740955742,-3.1200392194863498,-1.0375150268734012,-0.02236547617523661
105,0,1250.0,7,13.432667470689802,7.550756093662355,0.03645344216916295,1.2290603021495634,0.044823329501941366
106,0,1250.0,8,17.554265438701652,6.471176375870871,-3.0990188250956034,-1.0752694343455191,-0.04580601393205585
107,0,1250.0,9,7.008904260553097,6.850522085672827,-0.033503583216566324,1.0960656582184851,-0.036735872100085665
108,0,1250.0,10,22.92304542180868,6.977231383555106,-3.119706783291395,-1.0431521269430737,-0.02283393501593716
109,0,1300.0,7,13.48184457718674,7.552541632685554,0.03629239109991343,1.2294276624234035,0.04463847557999229
110,0,1300.0,8,17.51122196931157,6.469289921239632,-3.097793946817632,-1.07608673475218,-0.047161365780966975
111,0,1300.0,9,7.052751422439563,6.849194864221215,-0.030260025638532088,1.0961790471617143,-0.033180536290278166
112,0,1300.0,10,22.8811011873485,6.976297144718052,-3.1193229799006765,-1.0486058615045963,-0.02335597092632801
113,0,1350.0,7,13.531045001271234,7.554309963224348,0.035925907028041625,1.230010602112386,0.04420826346984984
114,0,1350.0,8,17.468134300210153,6.4673547835668135,-3.0967111718981672,-1.0771917275353118,-0.0483784418204644
115,0,1350.0,9,7.0966023312118365,6.8479978169683,-0.027291340250463262,1.0962727193067887,-0.029926181322946905
116,0,1350.0,10,22.838945698035594,6.975339891929328,-3.1188888871464604,-1.053887232822611,-0.02393131971812766
117,0,1400.0,7,13.629547369870364,7.557756852547373,0.03459790371126801,1.2317648078036214,0.04263349337271183
118,0,1400.0,8,17.381784017439152,6.463361732055813,-3.094991671688536,-1.0801912495641957,-0.05037444263419407
119,0,1400.0,9,7.184312893262709,6.845951896969923,-0.02207272135209864,1.0964139640491135,-0.024204769426391288
120,0,1400.0,10,22.75402658640965,6.973347810461247,-3.1178727084171003,-1.0639716177011758,-0.025242081961080173
121,0,1450.0,7,13.678863678189925,7.559416609653133,0.03364264437898378,1.2329077079889803,0.04149392764400615
122,0,1450.0,8,17.338501985752483,6.461316229098278,-3.09436792579041,-1.082050792166659,-0.05113757393837039
123,0,1450.0,9,7.228171560030964,6.845084445766147,-0.019775751810362098,1.0964666692063838,-0.02168628009441795
124,0,1450.0,10,22.711274923443447,6.972308685029104,-3.117291352521257,-1.068791574155082,-0.02597813580358551
125,0,1500.0,7,13.728232035965199,7.561021391159272,0.03249483397683085,1.2342089443818491,0.04011953765350155
126,0,1500.0,8,17.29513688591098,6.459246978244356,-3.0939118510463035,-1.0841274960375136,-0.05173127134809427
127,0,1500.0,9,7.272031964638067,6.844309829744412,-0.01765910572885948,1.0965101151775445,-0.019365400543314683
128,0,1500.0,10,22.668335996156483,6.971237934004147,-3.11666121488124,-1.0734731821740635,-0.026768775623934343
129,0,1550.0,7,13.77765819904073,7.5625617190872685,0.031154138936071926,1.2356540768882809,0.0385081981998514
130,0,1550.0,8,17.251680707781222,6.457161198493054,-3.09363214364075,-1.086404453243968,-0.0521444937825253
131,0,1550.0,9,7.3158937997887525,6.843620961474108,-0.01570412244194379,1.0965458787671538,-0.01722170675762976
132,0,1550.0,10,22.625215085333558,6.970133338697404,-3.1159820178911724,-1.0780227705730836,-0.027614882668549067
133,0,1600.0,7,13.876703962467735,7.565410373149563,0.027888033855803226,1.2389158721340972,0.03455988727324254
134,0,1600.0,8,17.164466500068205,6.452971323113856,-3.0936386415373467,-1.0914905874821754,-0.05238150687196247
135,0,1600.0,9,7.403620783306336,6.842475792629414,-0.012212336683098296,1.0965993283145763,-0.013392705659991372
136,0,1600.0,10,22.53844735091547,6.967813511729543,-3.1144742186338856,-1.0867474520298954,-0.029478116824573925
137,0,1650.0,7,13.926331997702654,7.566698907118996,0.02595800011927104,1.2407008808729605,0.032213349235796794
138,0,1650.0,8,17.120695915559704,6.450884114900735,-3.0939435687563703,-1.094264612712502,-0.05218020532802288
139,0,1650.0,9,7.447485541938048,6.842008810336868,-0.01064555488699812,1.0966189657927703,-0.01167455731365266
140,0,1650.0,10,22.494810087390064,6.966593588040483,-3.113643925294689,-1.0909315881351471,-0.030498092226514444
141,0,1700.0,7,13.976034650499823,7.567883363833929,0.02382634797812157,1.2425663199292076,0.029611417873378745
142,0,1700.0,8,17.076809179632143,6.448814160798732,-3.0944617568366666,-1.0971683981890163,-0.051748852550070105
143,0,1700.0,9,7.491350987667241,6.841611578340562,-0.009055445193926892,1.0966361432298637,-0.009930799907625607
144,0,1700.0,10,22.451010059283853,6.965324936016697,-3.11263611039272,-1.0950007026552913,-0.031716300594663266
145,0,1750.0,7,14.025814450952137,7.568953296031838,0.021489993975129167,1.2444950113078852,0.02674830494769663
146,0,1750.0,8,17.032801849398044,6.446771157324325,-3.0952018013825486,-1.1001832558524376,-0.05107508686016817
147,0,1750.0,9,7.5352169792894514,6.84128006472116,-0.007557273767661648,1.096649790555294,-0.008287840485045075
148,0,1750.0,10,22.407051686869927,6.96400515675021,-3.111578280899245,-1.0989593103481017,-0.03299448166213683
149,0,1800.0,7,14.075673192830305,7.569898060608814,0.018946558711380613,1.246468546954098,0.023619114424413813
