,model,task,step,example_id,ade,fde
186,offline,1,513,86,0.05978848242171581,0.1439251036251531
187,offline,1,513,87,0.1784133898050264,0.3312057588519012
188,offline,1,513,88,0.0557693925947117,0.10105735992344701
189,offline,1,513,89,0.09816780694378684,0.12227412024133388
190,offline,1,513,90,0.13476963632803587,0.11305574723505375
191,offline,1,513,91,0.08426729812623734,0.10352624149233108
192,offline,1,513,92,0.13666757392872392,0.28731174516690733
193,offline,1,513,93,0.0175059203829825,0.022204957793741358
194,offline,1,513,94,0.09577023654401655,0.14889467728342295
195,offline,1,513,95,0.10057702599175203,0.20036040955941933
196,offline,1,513,96,0.12379215416897817,0.17473669719881746
197,offline,1,513,97,0.060704637916944366,0.11570191232447513
198,offline,1,513,98,0.08620698545318044,0.3107125246408036
199,offline,1,513,99,0.21201971032813843,0.49186132684946865
200,offline,2,513,0,0.087270636685315,0.11125231339821093
201,offline,2,513,1,0.1436029244789985,0.2875293847096707
202,offline,2,513,2,0.28629897950238875,0.716641441258193
203,offline,2,513,3,0.09158471092838046,0.47444427255135546
204,offline,2,513,4,0.14339360159870698,0.24495705975252444
205,offline,2,513,5,0.07410293151420942,0.1562359664353861
206,offline,2,513,6,0.2774266393266153,0.9464749293697923
207,offline,2,513,7,0.20198558077740164,0.3378221195241066
208,offline,2,513,8,0.0897714612458413,0.16202990143069804
209,offline,2,513,9,0.3447419349391645,0.999076284234234
210,offline,2,513,10,0.16211280133082231,0.15435316504301427
211,offline,2,513,11,0.30681727226241357,0.9464728358740664
212,offline,2,513,12,0.19159983455264132,0.3883427423372448
213,offline,2,513,13,0.11107991517183698,0.19455095281230936
214,offline,2,513,14,0.0973993683240475,0.15650056387746267
215,offline,2,513,15,0.0852773879174586,0.10515659443909196
216,offline,2,513,16,0.05857716217117827,0.07098201689954008
217,offline,2,513,17,0.28051998378167675,1.1420690183464737
218,offline,2,513,18,0.13079127643708255,0.24840461920379925
219,offline,2,513,19,0.08848684688540108,0.16059418091505065
220,offline,2,513,20,0.4242761658252422,1.3273464727010285
221,offline,2,513,21,0.11962001937418677,0.24160301483901095
222,offline,2,513,22,0.10524668586720666,0.24670480642362896
223,offline,2,513,23,0.11829034318737515,0.20283883480672155
224,offline,2,513,24,0.0444036331777721,0.08843538392461511
225,offline,2,513,25,0.10364458662555553,0.14847997303200988
226,offline,2,513,26,0.16497399242478508,0.43624919468478657
227,offline,2,513,27,0.08989148441641308,0.23430110456695213
228,offline,2,513,28,0.12984433086201977,0.2635689618666683
229,offline,2,513,29,0.06646915777077948,0.13193484343965062
230,offline,2,513,30,0.09239246018903416,0.15847938112069865
231,offline,2,513,31,0.2857596469254542,0.629675186945609
232,offline,2,513,32,0.03339699265710729,0.07361195370028409
233,offline,2,513,33,0.07170171926156295,0.07039000565411825
234,offline,2,513,34,0.09617611656518417,0.21019261578074805
235,offline,2,513,35,0.2741813098850879,0.6273289747926408
236,offline,2,513,36,0.13537878597492237,0.1738205065966052
237,offline,2,513,37,0.21259223370327623,0.9190575203243053
238,offline,2,513,38,0.10728818894668724,0.16221845048404965
239,offline,2,513,39,0.13419530732294582,0.215499760488101
240,offline,2,513,40,0.1353838110212995,0.20817362147247895
241,offline,2,513,41,0.05176608307204636,0.06863111991540896
242,offline,2,513,42,0.12189664250448126,0.20085055584213213
243,offline,2,513,43,0.2112541355901947,0.8492398692393863
244,offline,2,513,44,0.058910423205997556,0.11346284453764226
245,offline,2,513,45,0.24903888483356887,0.597665958373438
246,offline,2,513,46,0.14709854901210814,0.22853927509185953
247,offline,2,513,47,0.049681695295150576,0.02252808660499787
248,offline,2,513,48,0.2641261170345799,0.5377144502381395
249,offline,2,513,49,0.06758928318792702,0.11484726908611848
250,offline,2,513,50,0.04134938519799008,0.05778216349443924
251,offline,2,513,51,0.0712221219785398,0.20994564601712618
252,offline,2,513,52,0.08924895261424769,0.06844829451811962
253,offline,2,513,53,0.084427260753388,0.22238600204025424
254,offline,2,513,54,0.04515985054951469,0.05746797276981194
255,offline,2,513,55,0.08572012589930411,0.1504980194861585
256,offline,2,513,56,0.06632497169683295,0.2168086267996444
257,offline,2,513,57,0.08720284743987704,0.0868368666899117
258,offline,2,513,58,0.3518048041250466,1.021400015480654
259,offline,2,513,59,0.15127055574909606,0.27136108720391966
260,offline,2,513,60,0.09168964120102302,0.18884807129872072
261,offline,2,513,61,0.6219927570676361,1.0125308206723869
262,offline,2,513,62,0.0706878949604465,0.402190203177984
263,offline,2,513,63,0.14293820435473356,0.34279877866022196
264,offline,2,513,64,0.07063434142835748,0.2182842396612129
265,offline,2,513,65,0.08335376199624318,0.14223852696557843
266,offline,2,513,66,0.32765513008571584,0.2329739504865569
267,offline,2,513,67,0.09264385554345499,0.18764811476055707
268,offline,2,513,68,0.054435965704930325,0.09565413164286311
269,offline,2,513,69,0.048763757653940566,0.06058937298604607
270,offline,2,513,70,0.13315551506191933,0.23309240421577115
271,offline,2,513,71,0.14946326331794396,0.22591135247242863
272,offline,2,513,72,0.10149953404584051,0.1787125818796244
273,offline,2,513,73,0.11108289937241081,0.16379844753860223
274,offline,2,513,74,0.19447818080072415,0.12041451123057596
275,offline,2,513,75,0.12579558200184623,0.22228677207788936
276,offline,2,513,76,0.04368735693992168,0.07374914700928392
277,offline,2,513,77,0.3460393649405994,0.3649811208578551
278,offline,2,513,78,0.059500056459306006,0.17749290906612952
279,offline,2,513,79,0.055774287205872214,0.10718930804655487
280,offline,2,513,80,0.0764594218635516,0.08857023112905378
281,offline,2,513,81,0.035556262870565826,0.07520312431060994
282,offline,2,513,82,0.061258022086514256,0.019211978034188386
283,offline,2,513,83,0.12449434932936124,0.4403355791076648
284,offline,2,513,84,0.04215591329067325,0.0631195193848998
285,offline,2,513,85,0.04763285442450058,0.05340344848452509
286,offline,2,513,86,0.11415447705399913,0.12000162245380552
287,offline,2,513,87,0.04734811431052399,0.1023524181795491
288,offline,2,513,88,0.12978419900445617,0.6338543274261379
289,offline,2,513,89,0.1141533990782835,0.2727786536589213
290,offline,2,513,90,0.054353705704344966,0.1298760040630743
291,offline,2,513,91,0.06621357105310498,0.095471864994212
292,offline,2,513,92,0.30329414758172374,1.2725781352770937
293,offline,2,513,93,0.07663148669718156,0.06456232562999455
294,offline,2,513,94,0.12948792695546615,0.3734574013903237
295,offline,2,513,95,0.10952668057886905,0.1518479597652435
296,offline,2,513,96,0.028676321642398615,0.07256591929621388
297,offline,2,513,97,0.1509615352580584,0.25405288466063214
298,offline,2,513,98,0.047250028324023675,0.10695429891030744
299,offline,2,513,99,0.11360566247998617,0.24010856587346238
300,offline,4,513,0,0.6941110804482601,2.0780315510843494
301,offline,4,513,1,1.8087706164193018,3.8782994668003554
302,offline,4,513,2,0.10552543092369387,0.21131908534427474
303,offline,4,513,3,0.8063459770791274,1.9238032102324472
304,offline,4,513,4,0.07431647544984116,0.20228390650028116
305,offline,4,513,5,0.12119931434992437,0.2527857003417991
306,offline,4,513,6,0.28992052863582923,0.5425257153055816
307,offline,4,513,7,1.3696521955269327,2.899826515638074
308,offline,4,513,8,0.1595472080852664,0.6502008445193407
309,offline,4,513,9,0.07212203379639147,0.12741105560081356
310,offline,4,513,10,0.05036509950367057,0.08120075257702072
311,offline,4,513,11,0.01391565682440417,0.01793397573211156
312,offline,4,513,12,0.03381506497073324,0.03911713727138391
313,offline,4,513,13,0.12054782202535883,0.25853341706121813
314,offline,4,513,14,0.05305717324755618,0.10409834636817028
315,offline,4,513,15,0.10413233531556566,0.1950952993940809
316,offline,4,513,16,0.408309027167718,1.013868544731953
317,offline,4,513,17,0.1149055429500114,0.2242165263207587
318,offline,4,513,18,0.056186346548179215,0.08262262485509561
319,offline,4,513,19,0.020081164004053225,0.06676487215780187
320,offline,4,513,20,0.09309322078918483,0.1805504867345677
321,offline,4,513,21,0.1117682857872787,0.21076741198488783
322,offline,4,513,22,0.1126065427020725,0.22882773053053315
323,offline,4,513,23,0.2191768562118871,0.4201615082176512
324,offline,4,513,24,0.12660310501319044,0.27327367289552024
325,offline,4,513,25,0.18797196770441482,0.46151284962591604
326,offline,4,513,26,0.6591972626593161,1.2649866323887975
327,offline,4,513,27,0.11660351866728956,0.2620702180802917
328,offline,4,513,28,0.3215689576256024,0.926715369134829
329,offline,4,513,29,0.04555099703019276,0.1124717988325143
330,offline,4,513,30,0.12304662854117493,0.23271230535138684
331,offline,4,513,31,0.03885072335323888,0.08063395614061293
332,offline,4,513,32,0.05743101736227599,0.07258400776889984
333,offline,4,513,33,0.45667190673743324,1.4303528064321522
334,offline,4,513,34,0.04192798668057976,0.07604996859999857
335,offline,4,513,35,0.28067691667336997,0.5382262575641446
336,offline,4,513,36,0.09926131338989082,0.17681541202100995
337,offline,4,513,37,0.07979075604943446,0.16271122313273081
338,offline,4,513,38,0.013781523613092494,0.01547722662043507
339,offline,4,513,39,0.05368096932004203,0.09029822586721842
340,offline,4,513,40,1.375562819177892,3.447585555077953
341,offline,4,513,41,0.10405898471744672,0.1881883285298549
342,offline,4,513,42,0.08347021264966731,0.14317414390111058
343,offline,4,513,43,0.6491087671215434,1.5169154677977907
344,offline,4,513,44,0.2672061521411245,0.5678769039654789
345,offline,4,513,45,0.10503894490330835,0.28328754048685645
346,offline,4,513,46,1.0878936327343813,2.6558469969101943
347,offline,4,513,47,0.09892798880594088,0.1905363641274648
348,offline,4,513,48,0.09524954478859103,0.1873982505947671
349,offline,4,513,49,0.06066355941721882,0.09253299812433265
350,offline,4,513,50,0.06926724747399396,0.12976258145267908
351,offline,4,513,51,0.04461498760204769,0.0855653855359136
352,offline,4,513,52,0.6369642491987813,1.3759404541057536
353,offline,4,513,53,0.06228749534127825,0.11757309563749563
354,offline,4,513,54,0.06947618211068729,0.14821206377664048
355,offline,4,513,55,0.5923718505194235,1.4233944370051246
356,offline,4,513,56,0.0773735929326988,0.13910135309399205
357,offline,4,513,57,0.26212888139037954,0.5647237026696184
358,offline,4,513,58,0.03870073375992363,0.072751841823763
359,offline,4,513,59,0.0947659173640117,0.17127328789376423
360,offline,4,513,60,0.10133816353026835,0.49142532819267026
361,offline,4,513,61,0.01234708478398524,0.018806419988770345
362,offline,4,513,62,1.1756757997933105,2.32117619090376
363,offline,4,513,63,0.18251179720160415,0.3688988300982015
364,offline,4,513,64,0.47221162508261505,1.087093870079336
365,offline,4,513,65,0.14475825619707497,0.2795932200516267
366,offline,4,513,66,0.09131917202914645,0.18301165167599134
367,offline,4,513,67,0.23765365567463764,0.5856030389851605
368,offline,4,513,68,0.50057075916141,1.1337968973094943
369,offline,4,513,69,0.0630071172786494,0.11282967881487443
370,offline,4,513,70,0.02998823268029487,0.004567030909458921
371,offline,4,513,71,0.014998324738988468,0.0239850926968709
372,offline,4,513,72,0.040576253628936305,0.07335355761388887
373,offline,4,513,73,0.06412039504711596,0.11311129244837748
374,offline,4,513,74,0.7331749205604339,1.5093039561081845
375,offline,4,513,75,0.2194631767188651,0.532832912716458
376,offline,4,513,76,0.0517523147655539,0.20575195436417873
377,offline,4,513,77,0.1455518521287846,0.3409562738096316
378,offline,4,513,78,0.1386130786154673,0.31840273745931047
379,offline,4,513,79,0.13093875217710052,0.2976936049663301
380,offline,4,513,80,0.15001808942825606,0.2831492694725882
381,offline,4,513,81,0.1020917280240224,0.18624321515354098
382,offline,4,513,82,0.07491673586344959,0.21282268396507997
383,offline,4,513,83,0.034087673640593286,0.12667254826783544
384,offline,4,513,84,0.12325014520753848,0.2281111861552344
385,offline,4,513,85,1.3045831287899077,3.3045007212310913
386,offline,4,513,86,0.11176578932442838,0.2852494037979936
387,offline,4,513,87,0.2722202131513228,0.8132497821471738
388,offline,4,513,88,0.11845405504637804,0.24515583099264787
389,offline,4,513,89,0.24532008844159298,0.5681367738548935
390,offline,4,513,90,0.4153005783851709,1.4904897534220287
391,offline,4,513,91,1.579345553370761,3.327316973080316
392,offline,4,513,92,0.18516366331410467,0.4090719577706815
393,offline,4,513,93,0.08458251594757084,0.15374081116507354
394,offline,4,513,94,0.06437480335439238,0.1027202524884855
395,offline,4,513,95,0.4903206526068101,1.1909959064165445
396,offline,4,513,96,0.07667644738937711,0.15649740541160287
397,offline,4,513,97,0.32934566085821504,0.7960478448542265
398,offline,4,513,98,0.4676278647727929,0.9816579568651208
399,offline,4,513,99,0.06087350282058492,0.15298158982077004
400,vanilla,4,550,0,0.5966867657236754,1.968431543100318
401,vanilla,4,550,1,1.518011720714906,3.33273914454781
402,vanilla,4,550,2,0.09554506296527017,0.22989030577620245
403,vanilla,4,550,3,0.06657908370507451,0.13705664830990316
404,vanilla,4,550,4,0.09685988801036398,0.21163724517146298
405,vanilla,4,550,5,0.06424538282915747,0.1390101285075259
406,vanilla,4,550,6,0.4020238890245184,1.5649389256610189
407,vanilla,4,550,7,1.41757612725823,3.1385351019171113
408,vanilla,4,550,8,0.2778433759223598,1.2437566024409341
409,vanilla,4,550,9,0.046012756645178315,0.09344320744969191
410,vanilla,4,550,10,0.08439858158732848,0.1994080095305538
411,vanilla,4,550,11,0.04411203335153887,0.0977227101080096
412,vanilla,4,550,12,0.06506341401161246,0.13637191590739597
413,vanilla,4,550,13,0.10763172556197355,0.22223700660500031
414,vanilla,4,550,14,0.05942403392358249,0.11563251189509292
415,vanilla,4,550,15,0.09676332053229554,0.1947610865717305
416,vanilla,4,550,16,0.09110513007410019,0.27668097886436466
417,vanilla,4,550,17,0.21230301111614674,0.4600059798210814
418,vanilla,4,550,18,0.09555321965360415,0.19482597344516608
419,vanilla,4,550,19,0.1159583748068981,0.23638043632425942
420,vanilla,4,550,20,0.10327230052501808,0.24382794922399884
421,vanilla,4,550,21,0.06905124104183366,0.15449391136796686
422,vanilla,4,550,22,0.08692391066044232,0.21384515158330697
423,vanilla,4,550,23,0.1374378279580217,0.24995416306532853
424,vanilla,4,550,24,0.041465173635796194,0.08292327940358099
425,vanilla,4,550,25,0.1192481251920503,0.2880114127987046
426,vanilla,4,550,26,1.4545525366365502,3.275628311302687
427,vanilla,4,550,27,0.06603427823591983,0.14166203147678008
428,vanilla,4,550,28,0.11834012958154191,0.2992980627629054
429,vanilla,4,550,29,0.06352016854135618,0.13262128675310475
430,vanilla,4,550,30,0.13558816031726437,0.31141896274247094
431,vanilla,4,550,31,0.05497316787272821,0.11705972217613439
432,vanilla,4,550,32,0.13859755291206766,0.30924211669174906
433,vanilla,4,550,33,0.06970596925533287,0.47314405450779007
434,vanilla,4,550,34,0.11951960897051175,0.27950284615063886
435,vanilla,4,550,35,0.15471086968990239,0.31468971980290894
436,vanilla,4,550,36,0.12766896944634404,0.28296057303460403
437,vanilla,4,550,37,0.10925044706230493,0.2183635588153429
438,vanilla,4,550,38,0.0540656578640859,0.11164422327831364
439,vanilla,4,550,39,0.07756833024022201,0.1794981199750053
440,vanilla,4,550,40,0.8686971577948653,2.3579716074533894
441,vanilla,4,550,41,0.17999911546077077,0.41079057231501975
442,vanilla,4,550,42,0.05263331692265482,0.11677417110049251
443,vanilla,4,550,43,0.3844591450416223,0.5672050834902874
444,vanilla,4,550,44,0.15503840783226677,0.33479879315122824
445,vanilla,4,550,45,0.046733689050399624,0.011014279689573997
446,vanilla,4,550,46,0.865803431852815,2.2354154426365223
447,vanilla,4,550,47,0.09965880420622891,0.21568862802339345
448,vanilla,4,550,48,0.06731317452347672,0.1513341018849404
449,vanilla,4,550,49,0.060007525985749904,0.12403732395326934
450,vanilla,4,550,50,0.10334310187803299,0.2357707523021169
451,vanilla,4,550,51,0.06616212630759429,0.14686574800902788
452,vanilla,4,550,52,0.5183333208339678,1.1229732035092463
453,vanilla,4,550,53,0.10858120793947929,0.24647874552975815
454,vanilla,4,550,54,0.09711556834185044,0.19860110863921543
455,vanilla,4,550,55,0.11310680417102897,0.22359864478045557
456,vanilla,4,550,56,0.1173639044006169,0.2744406234685273
457,vanilla,4,550,57,0.1402530260909255,0.3046254890616994
458,vanilla,4,550,58,0.06290138193189042,0.14391018095877414
459,vanilla,4,550,59,0.18577816971697053,0.3542929177338376
460,vanilla,4,550,60,0.12798515943502478,0.39505864732400775
461,vanilla,4,550,61,0.17844706902053786,0.4009134728955503
462,vanilla,4,550,62,0.9217020732656604,1.625942076542966
463,vanilla,4,550,63,0.11237862805661043,0.2513914317378054
464,vanilla,4,550,64,0.03685009753864292,0.041743978805257674
465,vanilla,4,550,65,0.13602560452985243,0.2724818197770962
466,vanilla,4,550,66,0.11161784874078536,0.22221755462999948
467,vanilla,4,550,67,0.3398720563427705,0.7351652041622926
468,vanilla,4,550,68,0.7616498418338095,1.3304543636744408
469,vanilla,4,550,69,0.059252169884941384,0.12151032416611435
470,vanilla,4,550,70,0.06974146612866558,0.11768742125568844
471,vanilla,4,550,71,0.07750496920794193,0.14926956286543752
472,vanilla,4,550,72,0.0684678282770859,0.14733073976721386
473,vanilla,4,550,73,0.09824273212598926,0.20114964700463328
474,vanilla,4,550,74,0.15952031837568736,0.2876973286339436
475,vanilla,4,550,75,0.058305717974569314,0.11022506771000451
476,vanilla,4,550,76,0.08144051512272873,0.2096631842544404
