,model,task,step,example_id,ade,fde
6643,ewc,4,750,43,0.0664271497033813,0.13238743909163136
6644,ewc,4,750,44,1.3154549298066145,3.1794298784508297
6645,ewc,4,750,45,0.10920221253615116,0.26046092862657483
6646,ewc,4,750,46,0.07533215076284515,0.14320934088112156
6647,ewc,4,750,47,0.13444651740188465,0.2936367313846334
6648,ewc,4,750,48,0.11894285768956055,0.2580479541040344
6649,ewc,4,750,49,0.16402053867853525,0.38882084378685144
6650,ewc,4,750,50,0.14233257268704,0.3291876546153968
6651,ewc,4,750,51,0.15720903437424152,0.3561438329516443
6652,ewc,4,750,52,0.0711581713839857,0.22159009930777976
6653,ewc,4,750,53,0.15492434646117254,0.47648321642309105
6654,ewc,4,750,54,0.12503284847564047,0.2852217495846439
6655,ewc,4,750,55,0.11028373448613506,0.24942912941332185
6656,ewc,4,750,56,0.057254927369531215,0.11647999100320208
6657,ewc,4,750,57,0.4160479304816246,0.7543926959934814
6658,ewc,4,750,58,0.08786911964205171,0.19545187828327198
6659,ewc,4,750,59,0.07468642612410245,0.14505027082504704
6660,ewc,4,750,60,0.07496729154482683,0.14488587288073715
6661,ewc,4,750,61,0.13942182975456058,0.1844512701182771
6662,ewc,4,750,62,0.14917050005328647,0.3389251057239566
6663,ewc,4,750,63,0.3434312394375055,0.7074676210164269
6664,ewc,4,750,64,0.06128076790678415,0.12133508711729209
6665,ewc,4,750,65,0.5370732219754736,0.81499200221193
6666,ewc,4,750,66,0.13474015724266145,0.3179874895784603
6667,ewc,4,750,67,0.14076139399377408,0.31855718108469483
6668,ewc,4,750,68,0.1440162094223377,0.3572620772599237
6669,ewc,4,750,69,0.16314116385440572,0.3558015831063275
6670,ewc,4,750,70,0.19862709268305379,0.4605486674084265
6671,ewc,4,750,71,0.2840618739351447,0.9121063599115629
6672,ewc,4,750,72,0.18721673565418387,0.42907632393012657
6673,ewc,4,750,73,0.24401208368081656,0.6462012828469867
6674,ewc,4,750,74,0.054521093083101255,0.10940735698381517
6675,ewc,4,750,75,0.14628377439016058,0.33144285219604414
6676,ewc,4,750,76,0.03583183182536195,0.08498479988960217
6677,ewc,4,750,77,0.1569926688709312,0.34788104055807895
6678,ewc,4,750,78,0.17212294917104534,0.3951515992604048
6679,ewc,4,750,79,0.09710560448049765,0.2187088244517833
6680,ewc,4,750,80,0.18134924703506047,0.47056984550690606
6681,ewc,4,750,81,0.3490721773182681,0.4978862307734846
6682,ewc,4,750,82,0.060058926449538586,0.12559348312816962
6683,ewc,4,750,83,0.19846517185914864,0.45986257533790215
6684,ewc,4,750,84,0.20654885360959177,0.4724584450028515
6685,ewc,4,750,85,0.19075594167763496,0.42397943622038115
6686,ewc,4,750,86,0.16789177756794219,0.3708403889268309
6687,ewc,4,750,87,0.1020109555784281,0.21893381797545397
6688,ewc,4,750,88,0.07444664761125508,0.15785827726415919
6689,ewc,4,750,89,0.06110431117232002,0.12180702971733136
6690,ewc,4,750,90,0.1718962273480799,0.5753205556824407
6691,ewc,4,750,91,0.6752904769234814,2.1993910267723
6692,ewc,4,750,92,0.09416863582119374,0.21067450725421188
6693,ewc,4,750,93,0.15354317796517508,0.3455980509030794
6694,ewc,4,750,94,0.1449501916054323,0.4130907582322368
6695,ewc,4,750,95,0.07925727072660024,0.1793298189165031
6696,ewc,4,750,96,0.0695429838298633,0.1542202116671239
6697,ewc,4,750,97,1.4868998082139973,3.275027926901319
6698,ewc,4,750,98,0.10577392670785377,0.23144885498983458
6699,ewc,4,750,99,0.19621118407633556,0.4474485111834694
6700,ewc,0,750,0,0.05612274311130791,0.14826150837611599
6701,ewc,0,750,1,0.06325905379634086,0.13421772039087643
6702,ewc,0,750,2,0.08807989964672497,0.20427059675228323
6703,ewc,0,750,3,0.046088336997944804,0.034524326222606726
6704,ewc,0,750,4,0.10540104569591119,0.21464259857059473
6705,ewc,0,750,5,0.1972430440563949,0.4331593929703674
6706,ewc,0,750,6,0.18882554843860908,0.5032453404704369
6707,ewc,0,750,7,0.15928490991203953,0.23942400613766715
6708,ewc,0,750,8,0.06070983986982268,0.14538775171890617
6709,ewc,0,750,9,0.18652961300705043,0.38638574301214174
6710,ewc,0,750,10,0.11462009703233142,0.30271598185569315
6711,ewc,0,750,11,0.13848545548344088,0.42181410505954203
6712,ewc,0,750,12,0.08142422425703,0.12784553019015274
6713,ewc,0,750,13,0.0381752726057764,0.05109315962602661
6714,ewc,0,750,14,0.0569717378406536,0.03429529903923078
6715,ewc,0,750,15,0.056607571900132804,0.07390600705796356
6716,ewc,0,750,16,0.1820403725234427,0.41593839883228506
6717,ewc,0,750,17,0.18801281699990557,0.4273170750059742
6718,ewc,0,750,18,0.14797787786002461,0.20910162127708065
6719,ewc,0,750,19,0.08084349545870166,0.1643846095758735
6720,ewc,0,750,20,0.06081796595123709,0.07720107076358314
6721,ewc,0,750,21,0.09972580258926647,0.2251296829275601
6722,ewc,0,750,22,0.130205161586671,0.1853380997195788
6723,ewc,0,750,23,0.16191054448928496,0.2516201025650498
6724,ewc,0,750,24,0.08584238092252208,0.16826670115981648
6725,ewc,0,750,25,0.0979374106144683,0.17817215126477864
6726,ewc,0,750,26,0.041768986404838046,0.03646897813451445
6727,ewc,0,750,27,0.10551650039975631,0.10240134083916597
6728,ewc,0,750,28,0.17499154021688418,0.35801715084738067
6729,ewc,0,750,29,0.09083377688070605,0.10827221058016123
6730,ewc,0,750,30,0.09338197358304176,0.2273184271219181
6731,ewc,0,750,31,0.10881125555385804,0.17969487830553535
6732,ewc,0,750,32,0.1183635515106114,0.28974283280252006
6733,ewc,0,750,33,0.07046342135089202,0.1535032530750714
6734,ewc,0,750,34,0.20595708843550817,0.33041106838433604
6735,ewc,0,750,35,0.05492360354078074,0.09269276912765952
6736,ewc,0,750,36,0.09850518169490718,0.16528613839652181
6737,ewc,0,750,37,0.10587247441260386,0.21939677956439355
6738,ewc,0,750,38,0.0777684084548134,0.17473650875155805
6739,ewc,0,750,39,0.06759233321263505,0.032945648996734654
6740,ewc,0,750,40,0.3966296723596353,0.8392677714794488
6741,ewc,0,750,41,0.1345596095953686,0.206772055977342
6742,ewc,0,750,42,0.09108730266284025,0.14192209376287443
6743,ewc,0,750,43,0.06367123954192268,0.10928111946921236
6744,ewc,0,750,44,0.07769558795665041,0.13089112383153206
6745,ewc,0,750,45,0.08858109222631182,0.24895449835009548
6746,ewc,0,750,46,0.09360121561469364,0.1972007063655636
6747,ewc,0,750,47,0.09472844357939748,0.1923772582022356
6748,ewc,0,750,48,0.10129735625373441,0.24324155907915013
6749,ewc,0,750,49,0.10855876715107618,0.17141955735871292
6750,ewc,0,750,50,0.09833916457779468,0.12612296902248565
6751,ewc,0,750,51,0.05247350968519388,0.0798132938918572
6752,ewc,0,750,52,0.0868495650210178,0.10975780751366684
6753,ewc,0,750,53,0.1309343582042527,0.3300545978433855
6754,ewc,0,750,54,0.12349784837366405,0.22902163054156643
6755,ewc,0,750,55,0.04115348827152448,0.06035699852301979
6756,ewc,0,750,56,0.049282834132285076,0.10012683339434762
6757,ewc,0,750,57,0.038659551062335006,0.0988098691184457
6758,ewc,0,750,58,0.20492363333463703,0.4187801749247104
6759,ewc,0,750,59,0.06889913020566704,0.14614785181925577
6760,ewc,0,750,60,0.06933486282298466,0.1779148832411361
6761,ewc,0,750,61,0.22811318913079492,0.5210428511474485
6762,ewc,0,750,62,0.1473598808818957,0.2720430456545784
6763,ewc,0,750,63,0.0705680922464152,0.16021622334980212
6764,ewc,0,750,64,0.11720642400133305,0.27825773941882753
6765,ewc,0,750,65,0.17172215232373916,0.40084916271262033
6766,ewc,0,750,66,0.12173891271839085,0.20087587385625427
6767,ewc,0,750,67,0.09608507184314928,0.1751061319806339
6768,ewc,0,750,68,0.041967529249676304,0.059708127951349534
6769,ewc,0,750,69,0.054668027151953895,0.13650152553579023
6770,ewc,0,750,70,0.08598741796481721,0.1605446915616233
6771,ewc,0,750,71,0.05962190010564559,0.13611628432761394
6772,ewc,0,750,72,0.036721875533421135,0.08666517156404985
6773,ewc,0,750,73,0.11108598821157735,0.268976666144841
6774,ewc,0,750,74,0.17337272275570387,0.4748471522277999
6775,ewc,0,750,75,0.2084299490199097,0.44983618901648426
6776,ewc,0,750,76,0.17693878202326266,0.43885918867007445
6777,ewc,0,750,77,0.31034692217649223,0.6092024323594695
6778,ewc,0,750,78,0.13957308677854732,0.32812604090400727
6779,ewc,0,750,79,0.17664222253784034,0.2409822085405304
6780,ewc,0,750,80,0.13677560280317866,0.35115464750788666
6781,ewc,0,750,81,0.12786996847237553,0.24284275610912842
6782,ewc,0,750,82,0.11023415096211547,0.2221274455597441
6783,ewc,0,750,83,0.11000648762287124,0.21669900764140565
6784,ewc,0,750,84,0.42669082457291363,0.9627604910537089
6785,ewc,0,750,85,0.06728106471838703,0.16738387177425287
6786,ewc,0,750,86,0.07025845975573922,0.13528327029009807
6787,ewc,0,750,87,0.06268630405950779,0.1879628133900193
6788,ewc,0,750,88,0.1349878599111893,0.3775140120552318
6789,ewc,0,750,89,0.044524137946970924,0.07432976179357928
6790,ewc,0,750,90,0.13930762404868732,0.2629798542779296
6791,ewc,0,750,91,0.11578775526796753,0.18590706476428492
6792,ewc,0,750,92,0.08088024282268848,0.15050420593343486
